objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, mu, mu_err, st, st_err, Tmax, Tmax_err, EBVhost, EBVhost_err, hostMass, hostMass_err
2008ff, 303.499833, -44.352167, 0.0193, 0.02044468960009027, 1724.53, 1790.57, CSP, 34.601289545491944, 0.039747997026597905, 1.2197804700033226, 0.013809211912576847, 1703.7196413011447, 0.47259604320374154, -0.006997738884197244, 0.019105591452209948, 0.0, 0.0
2009ds, 177.267125, -9.729139, 0.0193, 0.01971043333667777, 1954.64, 1976.62, CSP, 34.32398682234483, 0.031451416023462415, 1.1085897296262792, 0.025051445972585035, 1961.559877594059, 0.1020082147271495, 0.14449861274929487, 0.009178020528191558, 0.0, 0.0
2008O, 104.393583, -45.812306, 0.0389, 0.03820057099018048, 1489.71, 1571.48, CSP, 35.77239410490616, 0.031261282913247465, 0.6738022111429455, 0.015459878793134242, 1492.182922241648, 0.16016166410154117, 0.3063891139450762, 0.01762731057654769, 11.476554549097061, 0.12607025065414917
2006ot, 33.770167, -20.766167, 0.0531, 0.05409095289327803, 1063.72, 1131.63, CSP, 36.53662941700282, 0.07041043402356968, 1.2530247910584769, 0.03588495806384362, 1062.959833083644, 0.8500098075921371, 0.2037075729885322, 0.032612884214574756, 11.181810456585577, 0.0011092005646865426
2006py, 340.425208, -0.136917, 0.0579, 0.05670838662016564, 1069.54, 1091.54, CSP, 36.70159142583887, 0.03217696410862483, 0.9446986878376262, 0.02609584721445126, 1071.4664965097027, 0.2900714492378155, 0.12476375922467092, 0.013657123762452077, 9.823198012980697, 0.0067542707073111165
2005be, 224.886333, 16.669889, 0.035, 0.034063061949188844, 467.89, 491.77, CSP, 35.85909963626124, 0.015960797350024754, 0.7604501280481472, 0.005187548967851596, 461.5283129985598, 0.17362220505465686, 0.008144150729247767, 0.00819255585063602, 10.545044668481573, 0.0010384127802137444
2006fw, 26.793083, -0.147, 0.0835, 0.08368933078154983, 1001.75, 1039.73, CSP, 37.34979228450611, 0.17615559444030907, 0.6103146173043988, 0.08859326391553089, 1005.7433381464424, 0.5733975465072718, 0.029629675976849637, 0.10742265989388118, 9.861783859275818, 0.011990873422482031
2007jg, 52.46175, 0.056833, 0.0371, 0.03647296957418544, 1363.82, 1425.78, CSP, 36.12462090294913, 0.02069150952987554, 0.9299608476676484, 0.009411587678427508, 1366.729152549852, 0.12473276265353105, 0.11353227550838478, 0.007609782273877766, 8.983217199440995, 0.01518488169616929
2007af, 215.587625, -0.393778, 0.0055, 0.006652634689713999, 1162.76, 1257.72, CSP, 31.84242201542532, 0.013092220163440539, 0.923084060191671, 0.0046902978551684885, 1174.9279789486698, 0.04242389010801017, 0.16189484644133909, 0.005037939173057374, 0.0, 0.0
2008cc, 315.873417, -67.183639, 0.0104, 0.009626164272857451, 1582.86, 1654.86, CSP, 32.91977943116864, 0.01307085876045069, 0.7907350840553524, 0.0037356451294157963, 1573.6821898354578, 0.13236295074222787, 0.08246955128006515, 0.007624874219415927, 0.0, 0.0
2006ef, 31.081292, -8.728389, 0.0179, 0.01915176684002695, 979.9, 1040.71, CSP, 34.50360220210963, 0.022502354926403317, 0.8353551977066903, 0.006371861450429396, 969.6801896208391, 0.25871953694077854, -0.0012387427151913449, 0.012190550637361524, 10.419862861063349, 0.00045399600933094614
2007nq, 14.389875, -1.388611, 0.045, 0.046044233894751097, 1397.65, 1476.56, CSP, 36.24340623569327, 0.012687486602638968, 0.7475672609983663, 0.004473134845075751, 1399.4653314413797, 0.07691639280629382, 0.028335764834117882, 0.006106539864994891, 11.25062156153491, 0.0008671398747487263
2008bq, 100.260458, -38.038611, 0.034, 0.03354859972216695, 1562.49, 1606.46, CSP, 35.684976820370636, 0.022888955760137462, 1.146063380249758, 0.011531262878606013, 1562.9075759565324, 0.09296291863178813, 0.10600567058761266, 0.007769894701469808, 11.946576632579085, 0.16059414092674737
2008hv, 136.891917, 3.39225, 0.0126, 0.011873561999017568, 1804.8, 1912.7, CSP, 33.83924748048051, 0.01240421634145161, 0.8494185832128637, 0.0037590103473765625, 1817.5532240043722, 0.03165889771702574, 0.010152930596484915, 0.005421847707834336, 0.0, 0.0
2009I, 41.293333, -4.713722, 0.0262, 0.025023865665501743, 1846.58, 1867.58, CSP, 34.760390528468136, 0.03722078154864008, 1.0666989712817658, 0.024011405412006137, 1852.3564532495736, 0.17765269936489753, 0.7611750833909401, 0.010840359102579971, 10.520128450534468, 0.0005460387143874012
2004gc, 80.458125, 6.676028, 0.0321, 0.031353478585795846, 329.83, 397.66, CSP, 35.161867030299625, 0.02583740867100211, 0.9169213576989832, 0.01013967308812129, 325.6743273106879, 0.3302340412053329, 0.22981896462080245, 0.010006726912559586, 12.062701043577428, 0.013400455258840153
2005lu, 39.015458, -17.263889, 0.032, 0.03296091111192956, 719.66, 799.52, CSP, 35.67949964121393, 0.056608778547181236, 1.1401940181548982, 0.023824420130292283, 711.730281743363, 0.30168624548662976, 0.25364011955365406, 0.01937126063438663, 0.0, 0.0
2008bz, 189.740583, 11.1295, 0.0603, 0.061394133594220746, 1580.72, 1651.52, CSP, 37.20090461765025, 0.0175851062443225, 0.9252846445600549, 0.009838336094724297, 1579.3652561896295, 0.20638411084641745, -0.0017593874476475586, 0.0062426324672020285, 10.467466688012156, 0.002526258061862814
2007bc, 169.810708, 20.809028, 0.0208, 0.021747314758572056, 1196.65, 1259.53, CSP, 34.642360480539395, 0.017849890652948563, 0.8735510084492932, 0.00736570245689176, 1200.8069292592672, 0.09403558013274821, 0.11005518480783329, 0.006238116542969321, 9.927081146965973, 0.000229581880906585
2008fr, 17.95475, 14.640833, 0.0397, 0.038863486208188025, 1738.78, 1807.57, CSP, 36.22345645214201, 0.03277002780278129, 1.0940584058594593, 0.015280038918673898, 1733.0045617307023, 0.22132252289673904, -0.015626261716604202, 0.010715565272120196, 8.327633544884216, 0.02003794312800088
