objname, ra, dec, z, t0, t0_err, x0, x0_err, x1, x1_err, c, c_err, mu, mu_err
2023vjh, 60.66323761258093, 25.233483796515177, 0.019, 2460247.558634034, 0.06515599112026393, 0.00038402325250530366, 1.0598150533859167e-05, -2.838487157277693, 0.08116610038493961, 0.982877570613884, 0.019864452773971548, 35.17084250056091, 1.085811475543537
2022omn, 341.8629958333333, -25.664816666666667, 0.05, 2459770.761334527, 1.263013921910897, 0.00032718693018141245, 2.7264746717750616e-05, 0.08743299431341822, 0.3772706198166581, 0.46748761007996054, 0.05075046084881214, 37.32827430257711, 1.087297233869249
2020aclx, 9.47300416666667, -21.4719305555556, 0.06, 2459199.454906979, 0.6884903355967253, 0.00015231642761393395, 2.400130833579198e-05, -2.599368916332218, 1.1407732342497223, 0.5042410029572372, 0.12737613080479607, 37.63779150363638, 1.0998484121381185
2022xhh, 64.1733759834313, -12.18359033747551, 0.0315, 2459869.1808698624, 0.09394530300050974, 0.00056500298844261, 1.51184803380319e-05, -3.508812874580052, 0.10417840348234654, 0.5624545555824294, 0.020715523539015852, 35.90191019225854, 1.0858578235862482
2023sps, 356.063375, -23.529138888888887, 0.049, 2460208.2398706204, 0.3972652084194124, 0.00026129339612067034, 1.336860598494229e-05, -3.241715752582441, 0.5032823140132312, 0.4057915848680198, 0.058957895498885485, 37.24693748297234, 1.0885007187305924
2021gel, 186.634530580755, 31.4283877648021, 0.06, 2459312.480549143, 13.167707143817097, 0.0001277445677806596, 0.00017226318446675922, 0.4063874048606624, 15.128649960916269, 0.10220087506566054, 1.5802625974869549, 39.48676256217526, 2.5680810358193185
2022rjs, 244.12544381213974, 21.25148280005454, 0.037, 2459816.902180556, 0.08565635862760246, 0.0005628249684745731, 9.741831011653188e-06, -1.817245807415892, 0.11770570312976554, 0.5142844060945164, 0.013533505442016898, 36.30846047206308, 1.085887524980991
2023dk, 77.77631949389749, -1.0803024787910513, 0.02844, 2459957.750120836, 0.1328388445544988, 0.0018780726198469662, 2.7365688274215704e-05, -0.9532155549558181, 0.12611664045727727, 0.2779234640929316, 0.013625722377002934, 35.83666514405733, 1.0859096565171795
2019op, 35.4244125, -25.9271527777778, 0.04, 2458497.3925645123, 0.3206389241386205, 0.0007437565015235673, 3.2707944476286436e-05, -3.5587103120305037, 0.5501503168789399, 0.1601017158466569, 0.04018886251039855, 36.794837271225134, 1.0890114824544759
2021twa, 32.76211249999999, 36.481725000000004, 0.012128969342354, 2459319.3896697615, 4.634675205918029, 0.00022803219867541187, 0.0004231967057012154, -0.5533818364125377, 8.537876392015665, 1.1456933847264015, 1.8120662864713786, 35.601175855747634, 1.721073904967117
2019bwi, 141.354254166667, 65.4675027777778, 0.02968, 2458570.277512475, 0.09403216908685863, 0.000564307347580271, 7.796580895091658e-06, 0.17659928940565825, 0.0840860197271737, 0.6066123143738525, 0.010442938784353827, 36.33552573181794, 1.085813598901034
2023ex, 194.72341311837167, 28.127056581644503, 0.023376, 2459700.3316255272, 17.6304467713926, 0.00011770261158458108, 0.0002621511945993938, 1.0337253214073554, 30.36743407328256, 0.06911267810545725, 1.6942316611564354, 39.77023894573921, 4.778425791043992
2021agej, 22.491958333333333, 19.43908888888889, 0.04, 2459635.332179993, 1.180514870211482, 3.529732609195585e-05, 1.9578709936835557e-05, 14.05484373950942, 2.8929664043648016, 1.0327112211007639, 0.42059112378902247, 40.19855713536825, 1.1742571979871814
2022xkq, 76.34879317253565, -11.882223304643725, 0.007735, 2459854.4508738243, 1555.7421848170925, 0.02585980216230761, 1.0000000603821326, 62.85970400403475, 1.0059118969028729, -2.465264435554962, 1.0000024014834088, 50.92745973548885, 1.1072121838660423
2021abzd, 10.8995375, 30.592322222222222, 0.018086, 2459519.623252113, 0.02671532449312508, 0.004210138318492352, 1.6432648105403544e-05, -3.147976839758092, 0.03200200218309732, 0.28317763899252457, 0.002978864219288449, 34.608749268725845, 1.0857473407110676
2021qqr, 257.3738166666666, -22.44768611111111, 0.0309549998, 2459393.7464317735, 0.20286740781739354, 0.00038768760408332487, 1.9617082074816563e-05, -2.4824256358355132, 0.20661803867614817, 0.6717543883933293, 0.03342252990869277, 36.14215601254247, 1.086208363829675
2022abom, 55.288069676415056, -2.848554874720014, 0.036, 2459927.507398938, 0.15762740303762257, 0.0007965454907221702, 1.8193803528687124e-05, 0.990790282688409, 0.198216213921922, 0.43542008194112897, 0.015626710802186937, 36.59601261054604, 1.0861623057755494
2023fot, 185.44816295200465, 10.59142716377714, 0.026467, 2460056.955078773, 0.09559545898810029, 0.000897449400523239, 9.966033898252209e-06, -2.9990249788438637, 0.14470472958779895, 0.2769019862338605, 0.016531548943135525, 36.32845632976369, 1.0859648592877362
2018ame, 227.356333333333, 25.4715444444444, 0.022, 2458194.6949334824, 7.133930921554565e-07, 0.00029798502833464953, 0.00010340469921158456, 1.0552344066552668, 4.321569338357202, -0.6804758679973406, 0.7045400828597278, 40.998782839946486, 1.2757853945677342
2020abmg, 123.852270833333, -6.95770555555556, 0.04, 2459191.928777733, 0.26153259677812457, 0.00054540640607552, 1.5300775154245515e-05, -0.684410812896791, 0.2857987214336072, -0.30700816212813803, 0.0289118567683907, 38.96336888215602, 1.086625391844993
2022oux, 334.19412499999993, 86.9324888888889, 0.019, 2459780.9019772112, 0.13275468884967268, 0.00011485043292426236, 7.60365150867418e-06, -3.600078475373458, 0.17889202509091987, 1.345884650898353, 0.04650752989866675, 35.28312014211483, 1.0861044526166186
2022vxf, 317.81558333333334, 37.88565, 0.028, 2459863.7425385644, 9.966505737742409, 0.0013344668453497937, 0.00028302078147160415, -3.6799139210944922, 4.662532281031605, -0.0004889687154043057, 0.8553435553798431, 36.62016082617126, 1.3056961854295106
2021fnr, 219.50787920719074, 10.184031423141269, 0.026949, 2459293.5334851695, 4.9995025619864464e-05, 0.0005852424484109143, 7.059774401275051e-06, -2.7968402306916347, 0.06044315187141789, 0.5079894765917079, 0.009145638974840907, 36.13493525808485, 1.0857764899651496
2021xfm, 318.75354999999996, 21.91009722222222, 0.04, 2459334.489603291, 4.098981084534898, -6.303799257865847e-08, 1.291210162545425e-07, -5318.4678726723705, 10923.224376020873, -0.32161939616941393, 1.195565176499722, nan, 1671.253692218052
2020mfd, 259.030995833333, 40.7865361111111, 0.048, 2459016.4130846947, 0.0009843835141509771, 0.00011715867613986878, 1.6504608911243542e-06, -3.0847923993056963, 0.06442146100612389, 0.985624293811249, 0.009515384587381671, 36.41393022826962, 1.0857819192179665
2023cvq, 129.5441005730084, 25.101551215538002, 0.0286, 2460009.296008617, 0.13089893478900194, 0.00017144345040385776, 1.6748922131511665e-05, -2.889304176294877, 0.22274108583224655, 1.1310741261172987, 0.07055452774878061, 35.59703331879062, 1.086324555329412
2019cdc, 212.204729166667, 35.6142777777778, 0.02777, 2458575.639571354, 0.036731105064973235, 0.0023491331037616553, 1.572020685655177e-05, -2.355983399382284, 0.03956956238554072, 0.1285074132307895, 0.005850183147444341, 35.82431338609756, 1.0857534527392765
2020abpe, 24.1023333333333, 22.0498027777778, 0.05, 2459193.6391090592, 0.21130767511203885, 0.00032453516915421975, 8.914576179607558e-06, -1.9459511962084206, 0.162490036050762, 0.40146550951599613, 0.02289102582717218, 37.22274783058896, 1.0860264456818065
2018hkw, 39.5949166666667, -11.7391611111111, 0.027, 2458439.820013077, 1.2225665780715644, 0.0002006774948584458, 0.00020216524413531843, -38.55861002737966, 51.204262990042515, 0.18422019518117314, 0.7860675611596577, 32.79030980689873, 7.910043975830897
2024bjb, 167.98247973984218, 3.1336757091326715, 0.0298, 2460345.3870450314, 0.3642743178643286, 0.0006071565194943938, 2.968683503815578e-05, -2.4598035501565305, 0.5590100778155582, 0.43398410263117576, 0.06657508378645427, 36.36712577417744, 1.0891473693449254
2018eyi, 246.301958333333, 40.8401583333333, 0.03038, 2458147.8227774217, 87.13606111635454, -0.0011651230169064338, 0.0028298944818115393, -11.239504631795933, 3.1793020390561346, -1.4640562252474798, 1.7381731379656793, nan, 1.2190835575606607
2023omo, 214.2615914779307, 10.821962036527848, 0.025, 2460166.210205813, 0.0, 7.271283273949607e-15, 0.0, -2.9048922893203937, 0.0, 16.198571992783048, 0.0, 16.624779280800965, nan
2018ast, 175.283166666667, 24.8196111111111, 0.012, 2458216.57692863, 0.07547464244998991, 0.00117600372187463, 2.4152226921049332e-05, -3.0065230373407794, 0.03256700648925491, 0.9402401140342999, 0.014220632251015775, 34.05706469491737, 1.0857498183547516
2016iuh, 184.881, 49.81785, 0.013696, 2458242.7216164214, 1.0384352644905448, 1.2980477567250795e-05, 6.303561086774716e-06, 7.457227721691732, 3.2673064774368408, 0.9832481999278634, 0.3622776568395856, 40.42264952820822, 1.196575665955841
2019moq, 6.61545160003238, 38.1232395512729, 0.0596, 2458695.780288, 0.0008508248720318079, 0.0004503049663848849, 3.6596476615253333e-06, -2.669320998678156, 0.08088721729660821, 0.16934364490528053, 0.007679290251669699, 37.44818298339547, 1.0858073704999673
2022rey, 268.3069708333333, 42.788525, 0.04, 2459811.4677329203, 0.157752750441432, 0.00024005126851384, 6.732087065228232e-06, -3.4277355032272525, 0.16819188163647794, 0.5525056578208664, 0.022047346478758872, 36.873329594516704, 1.0860463575769042
2021zsz, 92.63880416666666, -14.538880555555556, 0.035746, 2459489.8467760556, 0.25640210905112326, 0.00032056396229098095, 2.6531972702588178e-05, -2.7304792604993247, 0.19256009832821588, 0.644647687139857, 0.05962782532692685, 36.391399821714984, 1.0861741701824383
2021bmu, 19.5190582901647, 14.5536782776485, 0.053, 2459241.6611835673, 0.2593022242654115, 0.0002570410336200865, 2.3593684631829116e-05, -3.088637470366506, 0.34321088423110485, 0.4707416356169988, 0.06487028861527412, 37.09462224553718, 1.0870506188718765
2021pom, 184.50780833333332, -20.857608333333335, 0.032269, 2459384.229189693, 1.8467344720847905, 0.0005979597865103909, 0.00031728193738646173, -2.547828044956912, 0.6595064124563885, 0.6132120480382844, 0.4603083214701124, 35.83613046056118, 1.0926869667716566
2022xnq, 1.1623624999999997, -8.099930555555556, 0.0286, 2459870.2994052023, 0.27264902275055647, 0.00010191920711409759, 1.097321575126311e-05, -3.9009762634190275, 0.34005221506728395, 1.3350003970372568, 0.07264443110907123, 35.399209357557474, 1.0870388917789107
2021jvp, 215.19557977001816, -19.786138140517604, 0.044, 2459327.5641278327, 0.31316807912662625, 0.0002726348921256475, 1.922850194002994e-05, -2.602124585978494, 0.3215614819235374, 0.476346542502972, 0.049280848401142836, 37.088408650284705, 1.086876483272641
2021uve, 29.13569565786243, 3.8603580474646884, 0.055, 2459439.145024915, 0.17763487435877323, 0.0004092488011690219, 9.224964049487208e-06, -1.1601727540618274, 0.14633008839389075, 0.25612872163039874, 0.018275733293032156, 37.5242614384514, 1.0859706119759713
2024fid, 186.07860833333334, 10.446222222222222, 0.06, 2460399.5105280625, 0.34959797793999314, 0.0003046872113769754, 1.827570728673975e-05, -4.454542136511048, 0.3627122882786357, 0.6627255627560216, 0.03681163293766654, 36.12889731114615, 1.0871681197447642
2020yo, 46.5270791666667, 13.9134527777778, 0.09, 2458861.720656202, 1.7920696462970227, 5.185392978802921e-05, 4.410389805194492e-06, 1.7309101981753328, 1.919421454606973, 0.4254539601895195, 0.11619730662987118, 39.7050222707122, 1.1248920436886727
2023mkp, 204.84552948937275, 51.049656027986266, 0.015293, 2458693.992090531, 42.59057924733497, 0.00031271167144003256, 0.0005313772466274838, 0.0, 148.4340362338393, 0.0, 1.3799523515979542, 38.75713977284879, 22.73732638046808
2020vae, 270.744675, 52.115075, 0.04846, 2459134.958043047, 0.16693855682387948, 0.00040909608542808763, 1.0671890610479587e-05, -3.192541109539129, 0.22481964495358248, 0.4080820975583392, 0.022754960515590672, 36.76089324994889, 1.086286522398482
2019luv, 328.812516666667, -12.1489944444444, 0.06, 2458691.9742163946, 0.3142306979279965, 0.0002361827661354214, 9.208094384796166e-06, -2.6093665907077783, 0.34064922208700943, 0.5167522591039151, 0.0295317380965683, 37.122724667777454, 1.0869958355599239
2021uef, 297.40179583333327, 42.23985277777778, 0.0304, 2459432.583242235, 0.1676392937079072, 0.0002266347566383406, 5.843425410116103e-06, -1.0343500170489275, 0.1954528363605038, 0.7670580810302626, 0.02164255465395948, 36.66259508115486, 1.0861529990298608
2018jag, 15.9512916666667, 10.5923611111111, 0.04, 2458454.192905553, 0.28145514195784926, 0.0004400752949592031, 4.355477207245783e-05, -0.7391645271928534, 0.15965680272841817, 0.5805875951346875, 0.07156899223445425, 36.54293932201068, 1.0860661638926548
2021cad, 163.939433333333, 24.0276555555556, 0.041546, 2459243.6413272796, 0.14890827587805688, 0.000749114777408334, 2.378189535989078e-05, -3.227937845171504, 0.08839088457315944, 0.22897142506252433, 0.017936468977735102, 36.63241975234468, 1.0858238948857308
2022skw, 28.936116576208455, -25.24875961236597, 0.07, 2459813.0420297934, 5.230968455085531, 5.9017302374836305e-05, 4.345864072448011e-05, 1.4487293254742686, 2.293359857184169, 3.518806775242643, 1.8148698290205123, 30.303163010507145, 1.1743279698497564
2022aaok, 138.75348827764117, 22.589551264070604, 0.027214, 2459908.396516804, 0.06789065222255886, 0.0006931350060444409, 8.984199149865983e-06, -4.051116611853752, 0.11913712241983446, 0.3985005981713352, 0.009969099652532558, 36.08560279338397, 1.0858902762356148
2022bsi, 228.61520416666664, 50.31702777777778, 0.0369, 2459613.706841144, 0.1985044344328344, 0.0004275581372212751, 2.981836069612678e-05, -2.4728009606747494, 0.21081105052372748, 0.4547907942785563, 0.044645394643940906, 36.68389694537858, 1.0862366647162431
