# Created by M.D. Woods -- 2024-11-27 09:51:21.343159 -- NUM TARGETS: 83
objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, t0, t0_err, x0, x0_err, x1, x1_err, c, c_err, mu, mu_err, hostMass, hostMass_err, peak_mag, peak_mag_err
2023bhm, 70.72920636772062, 0.6183744592240744, 0.015419, 0.014934993636862156, 59976.83921515, 60044.99866465, ATLAS-ZTF, 60014.50222748377, 0.00010526685218792409, 0.0007679299512403123, 2.5855603436067305e-05, 4.9999999340765235, 0.10404424945777357, 1.5682714813858214, 0.025172844196688415, 33.87324695908531, 0.08495294052254106, 10.944880130229151, 0.0007042302707270253, 16.279405070345103, 0.020876397775150234
2023cvq, 129.54407756604917, 25.101520167165358, 0.0286, 0.02856820267646943, 59998.33307715, 60047.36043675, ATLAS-ZTF, 59995.348403435135, 0.24821943830465898, 0.0016973033929257042, 0.0002556616575379274, -3.605986972049946, 0.17467571131413262, 0.006987048816620946, 0.1051844956102844, 36.34806388935017, 0.3545576780325084, 10.547609098927339, 0.0009310322625326865, 19.9, 0.27
2023dk, 77.7763019006191, -1.0802048956828456, 0.02844, 0.028159923757880626, 59931.29726615, 60050.97474375, ATLAS-ZTF, 60046.97202854758, 3.08227727857593, -0.012133280053354735, 0.008452260719619707, -2.734376870746023, 0.5465000952544035, -6.204944419873106, 0.72843930651778, nan, 2.3002605123385336, 10.658403563986226, 0.0008657073789887531, 17.36666666666667, 0.16666666666666666
2023ex, 194.72340272630746, 28.126949858724423, 0.023376, 0.02553174902354306, 59957.61866525, 60089.34519645, ATLAS-ZTF, 59955.82038693936, 4.264856635327305, 0.10756512769730651, 0.2220899330020749, -0.2913350403560494, 3.8850318255709766, 0.2333122603564078, 1.4732009128711436, 31.67597646012365, 4.965073741552487, 9.95839376038976, 0.0018200594393620363, 16.568571428571428, 0.02142857142857143
2023fwb, 320.9141590918043, 39.58090292249856, 0.027, 0.025053746240515734, 60050.60428095, 60170.48626405, ATLAS-ZTF, 60058.41278005147, 0.15395109309974941, 0.0006753692126041995, 2.7120573642802772e-05, -1.9475229217622514, 0.1803999622087602, 0.39539847281606516, 0.030203200192014338, 36.44488839649647, 0.10374845851078769, 8.083420755485886, 0.029802813525155545, 17.9395, 0.07400000000000002
2023jah, 307.78867051880843, -44.26245447262259, 0.03, 0.029357447202526005, 60077.25649245, 60151.28810605, ATLAS, 60090.092925832236, 2.787896856345469, 0.017256791225804872, 0.005250669165864231, 1.1986196966173823, 2.1020995650618426, 0.8496943265574081, 0.2402708039353276, 32.05389960793765, 0.8516100513722209, 10.263562418656065, 0.08115201845918558, 17.92625, 0.066875
2023mkp, 204.8457138175562, 51.04977363195092, 0.015293, 0.015286343898829111, 60106.33883255, 60172.27178905, ATLAS-ZTF, 60183.83452329214, 0.12457365225418471, 0.1391025501388102, 0.2583662609244792, -4.9843713814206385, 0.16659260790088615, 4.139633370627332, 0.5814439232497213, 19.037946004429212, 2.658887577792026, 10.235440101474703, 0.0009147764240383092, nan, nan
2023sps, 356.06325290770553, -23.52918120588744, 0.049, 0.04830600445925663, 60184.21710425, 60313.06299895, ATLAS-ZTF, 60207.75167788123, 0.4067115250400093, 0.00026139870243137406, 1.3396141104390732e-05, -3.2166016093488725, 0.5612463638443472, 0.40702408761875275, 0.058949768733386344, 37.24666960407521, 0.20329740772866217, 10.404162102271735, 0.0019997084090541987, 18.972576470730715, 0.12905524794624335
2023vjh, 60.663261124483185, 25.233542294649613, 0.019, 0.018374405639106736, 60235.49047755, 60287.42146725, ATLAS-ZTF, 60247.05659365531, 0.06525995084302849, 0.0003843411350241853, 1.060612357054086e-05, -2.8435717480246687, 0.08151254047644851, 0.9824622809492787, 0.019857084212191484, 35.17040375444369, 0.0674892997448537, 10.650404500305129, 0.002056533560023752, 18.00317573144358, 0.09076478357352158
2024bjb, 167.9824902652031, 3.1337018866174584, 0.0298, 0.030649386184095757, 60340.55316815, 60387.24992245, ATLAS-ZTF, 60301.0797823113, 3.603180084610358e-05, 0.0026503221777038387, 0.00016436388683635262, -4.586468319826603, 0.4354320051265179, 3.6056983042854474, 0.12774664975235991, 24.990042723478247, 0.3922923276971388, 10.881913964858091, 0.000479011282422774, nan, nan
2024fid, 186.078606372614, 10.446274608993297, 0.06, 0.06146324928515769, 60396.48231675, 60444.91561425, ATLAS-ZTF, 60407.19111607535, 4.665800588554703e-05, 0.00010398854861564982, 3.7280989132685536e-06, 1.886664543704818, 0.9478609985988096, 1.0716428324070384, 0.03236408044633302, 37.047700242781715, 0.17846109441540617, 10.486180726114952, 0.0015869039746378127, 19.20456879053514, 0.058700603303923994
2024jhk, 162.8512114449619, 8.558299085325991, 0.02315, 0.02398089196783998, 60452.33804475, 60490.97549505, ATLAS, 60464.089515508946, 1.4440455483127153, 0.0693809875573607, 0.015717721852893156, 0.8562232992540442, 1.7583237437881805, 0.14770745396883728, 0.17405564177546795, 32.582732758896285, 0.6339617105424957, 10.717597614530817, 0.0005467162453691708, 17.464374999999997, 0.054375
2024luo, 10.074032578559928, 2.7566803332949923, 0.017, 0.015846099868343514, 60479.40416445, 60491.40606065, ATLAS, 60493.35108423317, 1.1974705053180514, 7.791498035444937e-14, 1.1997402693566748e-13, 4.999991532745602, 1.2581100405155572, 15.952745676622662, 0.8319307695919429, 15.991764174422983, 2.9963730905092145, 9.94823443519893, 0.0014830329374277173, 16.974444444444444, 0.05333333333333333
