# List from TNS, Searched by ""Discovery Data Source/s"" = ATLAS, from 2017 to 2025, SNe Ia
ID,Name,RA,DEC,Redshift
76266,SN 2021bnb,05:18:48.491,-36:37:30.25,0.041976
76398,SN 2021bsb,10:18:23.164,+13:44:52.21,0.0817
76402,SN 2021bsf,12:06:04.040,+20:32:13.31,0.0237
76609,SN 2021cac,09:55:05.473,-15:00:33.55,0.067
76612,SN 2021caf,08:08:31.092,-17:14:59.37,0.07
76792,SN 2021chc,11:44:26.675,+07:21:11.38,0.09
76847,SN 2021cjf,02:31:51.672,+02:03:00.91,0.040508
76890,SN 2021cku,12:58:41.642,-30:33:39.12,0.043
76900,SN 2021cle,05:15:58.878,-38:47:38.08,0.059
77011,SN 2021cpg,05:19:56.653,-33:58:51.94,0.077
77193,SN 2021cwc,06:39:46.830,+65:27:07.42,0.021
77220,SN 2021cxd,13:30:56.971,+82:22:24.92,0.08
77239,SN 2021cxw,10:07:39.072,+58:12:46.98,0.079139
77261,SN 2021cys,12:23:47.115,-00:53:11.17,0.06
77282,SN 2021czn,10:48:28.870,+57:54:03.46,0.073804
77355,SN 2021dch,13:05:23.761,+29:30:34.67,0.020165
77367,SN 2021dct,03:08:14.489,+38:22:38.73,0.016011
77368,SN 2021dcu,16:08:06.234,+25:29:01.45,0.042
77378,SN 2021dde,16:53:54.077,+67:25:16.04,0.07
77379,SN 2021ddf,09:33:50.850,+52:55:10.38,0.09
77381,SN 2021ddh,08:39:29.117,-01:24:29.01,0.036
77655,SN 2021dnn,00:56:06.282,+24:07:31.18,0.016648
77716,SN 2021dpw,12:24:57.437,+06:05:52.22,0.08
77720,SN 2021dqa,10:09:56.179,-19:20:17.65,0.065589
77780,SN 2021dsi,11:59:31.052,-01:08:47.40,0.07658
77864,SN 2021dvn,16:15:07.090,+66:49:23.81,0.08
78285,SN 2021ela,13:26:25.527,-18:55:59.62,0.08
78313,SN 2021emc,14:34:09.605,+12:43:20.02,0.02
78341,SN 2021end,14:46:57.580,+28:08:23.71,0.071343
78344,SN 2021eng,10:22:52.877,-00:37:57.89,0.079
79003,SN 2021flu,10:59:31.450,+49:36:58.43,0.091
79039,SN 2021fna,10:16:22.749,-23:11:58.01,0.079
79059,SN 2021fnt,13:32:59.422,+32:36:34.50,0.0358
79063,SN 2021fnx,05:15:55.170,+05:38:46.64,0.055612
79071,SN 2021fof,14:08:12.794,-08:49:57.76,0.04
79073,SN 2021foh,13:20:40.895,-17:06:33.63,0.022
79076,SN 2021fok,18:36:22.863,+35:19:53.41,0.07
79078,SN 2021fom,12:59:12.072,-04:12:14.44,0.09
79084,SN 2021fos,14:17:49.195,+05:06:43.23,0.081
79086,SN 2021fou,08:36:32.698,+64:45:10.59,0.07
79090,SN 2021foy,15:40:14.550,+57:14:09.31,0.0801
79091,SN 2021foz,14:59:20.405,+38:30:57.44,0.075
79104,SN 2021fpm,20:17:06.940,-12:05:40.63,0.019
74616,SN 2021fu,01:30:03.279,+11:48:48.84,0.06
79227,SN 2021fuf,09:38:07.005,-18:55:39.08,0.064
74617,SN 2021fv,08:43:48.913,+02:43:12.12,0.03
74620,SN 2021fy,13:32:33.730,+37:29:52.84,0.057
79421,SN 2021gbo,08:19:50.847,+20:14:16.45,0.09
79429,SN 2021gbw,11:57:04.860,+15:01:36.40,0.080621
79498,SN 2021gen,14:51:55.239,+10:07:25.13,0.080611
79510,SN 2021gez,16:22:10.029,+21:13:20.02,0.03206
79519,SN 2021gfi,16:25:38.312,+30:09:34.53,0.095
79566,SN 2021ghc,09:56:32.990,+00:45:08.24,0.046217
74632,SN 2021gi,05:17:39.588,-39:45:37.30,0.07
79704,SN 2021gmk,06:07:26.802,-45:00:14.89,0.041
74638,SN 2021go,03:26:58.717,-29:08:26.79,0.1
79801,SN 2021gqc,15:07:47.950,-10:14:49.78,0.047
79844,SN 2021grt,18:37:16.701,+23:10:17.46,0.06
79975,SN 2021gwn,10:47:11.930,-29:23:10.21,0.048
79977,SN 2021gwp,13:16:03.982,-15:30:14.27,0.056
80328,SN 2021hjb,08:55:45.490,+16:55:28.68,0.06651
80615,SN 2021htw,05:53:29.529,-35:02:07.02,0.08
80659,SN 2021hvo,13:22:51.335,-40:46:36.15,0.051
80897,SN 2021ier,13:49:44.621,-05:36:28.84,0.12
80899,SN 2021iet,13:35:19.728,-14:33:15.65,0.1
80944,SN 2021igl,12:28:45.736,+27:05:51.64,0.115
80952,SN 2021igt,12:45:00.121,+21:08:30.12,0.075382
81008,SN 2021iit,12:33:57.770,+45:46:37.16,0.063054
81016,SN 2021ijb,07:22:54.454,+46:29:44.04,0.053
81078,SN 2021ill,09:19:45.340,-30:52:40.76,0.056
81168,SN 2021iov,09:26:38.837,-07:05:13.66,0.053944
81245,SN 2021iru,07:17:42.833,+31:01:11.32,0.06
81248,SN 2021irx,13:47:38.374,+15:31:16.69,0.090764
81308,SN 2021iue,15:11:38.865,+15:20:51.32,0.09
81314,SN 2021iuk,12:25:58.460,+06:44:27.06,0.08
81377,SN 2021iwv,10:03:29.260,+89:01:45.05,0.016
81464,SN 2021jad,05:33:22.170,-21:57:06.70,0.0055
81500,SN 2021jbn,13:58:31.575,-31:06:45.61,0.08
74711,SN 2021jj,13:17:24.349,-16:27:35.20,0.02
81699,SN 2021jje,16:14:55.536,-01:40:38.36,0.05
81781,SN 2021jmi,15:28:41.310,+26:09:19.31,0.086
81958,SN 2021jtb,14:58:42.808,+53:40:09.45,0.073349
81982,SN 2021jtz,10:34:39.648,-38:47:39.24,0.1
82017,SN 2021jvi,10:23:54.735,-30:10:55.07,0.0672
82106,SN 2021jyr,09:33:42.145,+09:55:36.54,0.104
82107,SN 2021jys,09:01:13.400,+10:26:14.60,0.036
82245,SN 2021kdy,10:49:41.466,+14:27:29.62,0.11
82337,SN 2021khm,17:25:37.330,+71:12:33.01,0.058
82338,SN 2021khn,13:03:11.823,-06:39:47.50,0.072
82412,SN 2021kkj,21:23:32.982,-10:34:21.94,0.091
82432,SN 2021kld,21:22:49.469,-20:07:06.53,0.07
82520,SN 2021kom,10:24:50.280,+03:33:43.49,0.04505
82522,SN 2021koo,09:29:37.900,-06:56:18.42,0.1
82524,SN 2021koq,18:16:01.020,+06:45:06.37,0.020538
82555,SN 2021kpu,15:22:19.677,+22:40:54.42,0.069
82625,SN 2021ksm,11:37:00.399,+21:23:27.41,0.08
82661,SN 2021ktw,14:23:30.805,+08:20:41.74,0.09
83219,SN 2021lph,16:45:40.710,+31:25:59.74,0.052
83226,SN 2021lpo,18:09:46.600,+15:59:12.70,0.05
83262,SN 2021lqy,09:17:28.130,-09:48:47.74,0.058
83406,SN 2021lwl,18:44:20.900,+22:43:45.70,0.052
83489,SN 2021lzn,21:36:59.187,-01:35:48.46,0.09
83491,SN 2021lzp,21:40:44.150,-14:02:16.26,0.06
83505,SN 2021mad,19:12:02.336,+25:12:17.57,0.049
83622,SN 2021mep,19:32:14.615,+79:32:26.22,0.052
74806,SN 2021mf,13:01:51.234,-41:24:14.61,0.029
83639,SN 2021mfg,20:25:24.130,-22:43:11.17,0.059
83646,SN 2021mfn,15:29:55.619,+08:32:06.63,0.071
83724,SN 2021min,14:48:57.660,+18:19:36.08,0.042097
74811,SN 2021mj,09:16:18.150,-32:29:25.98,0.04
83836,SN 2021mmp,22:17:57.385,+22:27:42.29,0.073
83850,SN 2021mnd,12:21:46.604,+41:44:22.30,0.03
83907,SN 2021mph,11:57:12.766,-16:46:13.75,0.05
83931,SN 2021mqf,10:41:02.612,-03:56:14.12,0.083
84000,SN 2021mso,21:52:36.461,-15:07:40.44,0.051879
84018,SN 2021mst,12:49:54.980,-12:42:30.49,0.087
84020,SN 2021msv,13:00:23.790,-11:57:55.80,0.054
74839,SN 2021mw,04:41:15.769,+02:51:59.41,0.06
84429,SN 2021nim,22:25:33.196,-08:39:40.21,0.07
84471,SN 2021nkb,21:25:29.240,-22:56:39.08,0.038
74855,SN 2021nm,12:46:39.357,-37:56:46.32,0.054
84566,SN 2021nns,16:12:12.249,+12:49:45.54,0.07
84639,SN 2021nqm,13:26:53.640,+37:46:21.93,0.06218
74864,SN 2021nv,01:57:35.170,+19:52:43.28,0.029
85067,SN 2021ogs,22:12:47.919,-20:43:50.35,0.036
85076,SN 2021ohb,20:03:17.400,-16:56:59.28,0.07
85176,SN 2021okv,13:03:26.950,+01:27:25.02,0.048
85442,SN 2021ouy,13:40:04.290,+47:26:23.96,0.13
85551,SN 2021oza,15:43:01.230,+16:59:13.96,0.031407
85773,SN 2021pho,11:55:43.913,+27:25:27.52,0.08
85894,SN 2021plq,21:25:27.715,+07:08:40.25,0.089
85913,SN 2021pmj,15:33:15.732,-05:16:57.41,0.08
85964,SN 2021poa,23:09:44.610,-07:34:35.26,0.08
86114,SN 2021ptu,13:33:18.189,+37:56:12.01,0.067
86269,SN 2021pzt,00:50:39.721,+38:19:17.60,0.076
86291,SN 2021qap,21:27:40.634,-09:45:10.86,0.09
86295,SN 2021qas,00:17:07.623,+21:59:05.81,0.09
86300,SN 2021qax,22:57:55.991,+87:57:37.10,0.0565
86363,SN 2021qdi,11:34:37.137,+05:18:54.12,0.063096
86489,SN 2021qia,18:05:46.049,+31:31:54.26,0.07
86662,SN 2021qoo,00:00:10.360,+38:24:19.55,0.065
86664,SN 2021qoq,21:35:51.960,+47:34:32.27,0.03
86845,SN 2021qvo,22:08:12.080,+07:07:00.78,0.05
86865,SN 2021qwh,01:28:57.585,-00:55:16.89,0.019
87137,SN 2021rgs,12:19:38.969,+11:59:51.34,0.064
87234,SN 2021rkh,13:05:49.608,+20:59:48.26,0.068967
87543,SN 2021rwc,12:59:05.438,+56:44:00.58,0.095
87832,SN 2021sgz,12:16:56.350,+23:57:31.14,0.006
87833,SN 2021sha,11:47:07.962,+22:12:59.59,0.061
87916,SN 2021skf,12:53:57.350,-08:46:14.77,0.01175
87972,SN 2021smj,12:26:46.560,+08:52:57.61,0.00424299994
88141,SN 2021ssv,19:17:09.710,+37:59:54.17,0.053
88209,SN 2021sun,01:31:54.167,-13:25:18.67,0.036
88216,SN 2021suu,13:32:42.980,-23:41:42.61,0.025564
88479,SN 2021tet,01:51:21.180,+25:01:18.48,0.047
88509,SN 2021tfx,14:22:20.005,+47:56:03.19,0.07295
75014,SN 2021ti,16:25:35.130,+38:55:57.04,0.029494
88607,SN 2021tjq,01:36:37.960,+17:23:46.17,0.08
75016,SN 2021tk,10:59:27.930,-11:56:25.80,0.08
88770,SN 2021tpx,22:55:03.940,+06:33:22.64,0.07
88790,SN 2021tqq,02:28:35.330,-04:36:57.64,0.09
88791,SN 2021tqr,23:39:02.803,-24:14:44.71,0.109
88931,SN 2021twb,00:47:07.790,-25:39:43.16,0.065
88932,SN 2021twc,00:03:58.698,-28:36:58.55,0.07
88933,SN 2021twd,02:18:59.000,-31:40:07.68,0.035
88936,SN 2021twg,01:38:17.980,-29:45:42.84,0.074
88939,SN 2021twj,01:02:55.310,-36:31:11.21,0.08
89084,SN 2021ubv,14:14:10.174,-14:28:13.17,0.069
89087,SN 2021uby,17:08:43.069,+39:32:06.95,0.072
89101,SN 2021ucm,23:35:30.390,+12:25:27.95,0.024
89112,SN 2021ucx,02:28:09.400,+32:21:29.66,0.018
89115,SN 2021ucz,02:45:35.491,+18:55:27.77,0.05
89116,SN 2021uda,04:02:29.295,+12:35:43.58,0.0488526
89129,SN 2021udn,17:33:11.919,+48:26:18.36,0.05
89130,SN 2021udo,17:44:27.264,+58:58:51.87,0.1141
89131,SN 2021udp,16:12:33.176,+39:47:26.89,0.075855
89135,SN 2021udt,18:32:07.678,+49:20:50.90,0.074
89136,SN 2021udu,18:57:35.962,+42:48:07.23,0.058
89137,SN 2021udv,01:39:04.556,+75:19:21.73,0.039
89138,SN 2021udw,23:02:20.515,+37:10:32.87,0.063
89297,SN 2021ujx,19:44:02.030,-28:24:28.04,0.013
89299,SN 2021ujz,00:25:57.505,-17:55:01.35,0.12
89315,SN 2021ukp,15:55:46.028,+25:26:28.17,0.14
89704,SN 2021uzm,02:15:34.232,-18:50:45.36,0.1
89705,SN 2021uzn,21:51:23.663,-36:14:11.29,0.076
89712,SN 2021uzu,23:05:05.628,+52:13:45.99,0.045
89717,SN 2021uzz,00:20:04.790,-42:36:36.58,0.089
89731,SN 2021van,01:24:29.551,-19:51:44.33,0.0667
89733,SN 2021vap,16:35:06.123,+06:36:53.13,0.104
89771,SN 2021vby,22:44:09.924,-37:50:03.44,0.09
89777,SN 2021vcd,23:48:09.893,-44:03:21.97,0.1
89778,SN 2021vce,02:18:45.398,-27:30:08.62,0.13
89886,SN 2021vgg,01:14:53.678,+43:06:11.34,0.09
90124,SN 2021vpj,00:15:07.152,-31:24:20.85,0.0702
90135,SN 2021vpu,20:51:19.739,-28:53:36.06,0.068
90142,SN 2021vqb,01:35:59.410,-34:01:13.12,0.07
90172,SN 2021vrf,00:14:37.991,-01:43:47.90,0.08
90175,SN 2021vri,02:23:01.719,-00:25:09.78,0.102
90177,SN 2021vrk,04:46:25.873,+00:21:44.35,0.023
90179,SN 2021vrm,23:17:46.706,-01:07:58.69,0.101
90188,SN 2021vrv,20:33:26.706,-29:49:09.77,0.092
90200,SN 2021vsh,14:48:25.394,+10:18:40.08,0.08
90228,SN 2021vtg,19:24:38.012,-48:35:30.80,0.084
90241,SN 2021vts,16:18:24.780,+38:08:00.06,0.072
90416,SN 2021wac,14:28:17.290,+23:02:48.80,0.091
90417,SN 2021wad,13:00:31.390,+28:20:47.04,0.01987
90466,SN 2021wca,18:38:50.887,+32:20:05.60,0.065
90539,SN 2021wev,03:11:57.436,+07:53:23.14,0.07
90550,SN 2021wfg,21:40:25.241,+11:44:56.10,0.079
90555,SN 2021wfl,01:33:17.186,+38:29:04.95,0.08
90557,SN 2021wfn,22:02:52.124,+03:22:21.79,0.09
75094,SN 2021wh,09:37:54.205,-20:06:40.67,0.035
90662,SN 2021wjn,03:44:41.562,-10:11:40.81,0.02
90697,SN 2021wkv,16:31:34.160,+40:34:05.09,0.027329
90698,SN 2021wkw,17:43:20.050,-01:41:11.62,0.022692
90725,SN 2021wlw,18:34:39.763,+44:14:09.09,0.065
90880,SN 2021wrt,02:33:40.678,+40:40:02.91,0.081
90945,SN 2021wuf,17:56:02.510,+18:21:14.08,0.01
90961,SN 2021wus,02:14:42.438,+16:04:47.93,0.04
91073,SN 2021wyz,15:18:49.611,+27:12:55.65,0.066
91130,SN 2021xbe,16:06:38.081,+37:21:12.47,0.069439
91238,SN 2021xfh,02:23:49.757,-29:20:47.45,0.06
91240,SN 2021xfj,22:44:26.813,-33:16:50.81,0.0719
91241,SN 2021xfk,03:58:45.730,-26:04:53.76,0.07
91244,SN 2021xfn,20:28:25.467,+08:25:12.19,0.09
91245,SN 2021xfo,02:47:53.946,-32:34:13.50,0.063
91252,SN 2021xfv,19:32:02.607,+47:40:38.05,0.091
91346,SN 2021xjl,01:41:15.857,+23:13:27.46,0.108
91353,SN 2021xjs,18:24:05.696,+30:14:11.87,0.063
91354,SN 2021xjt,22:54:08.509,-32:24:47.37,0.075
91371,SN 2021xkk,07:17:14.019,+43:41:02.62,0.046
91422,SN 2021xmj,02:18:21.015,+10:08:16.92,0.04
91426,SN 2021xmn,04:34:59.563,-35:37:27.89,0.029
91479,SN 2021xoo,23:24:24.301,+45:28:37.97,0.09
91598,SN 2021xtb,01:41:28.987,+37:32:09.95,0.07
91601,SN 2021xte,23:31:49.925,-11:37:55.18,0.063
91789,SN 2021yaj,03:07:19.340,+18:41:36.09,0.0615
91815,SN 2021ybj,01:21:54.702,+18:52:21.69,0.1
91823,SN 2021ybr,18:56:00.875,+60:09:39.56,0.12
91824,SN 2021ybs,15:48:39.150,+53:43:44.81,0.067
91828,SN 2021ybw,21:58:12.370,-11:28:22.07,0.087
91829,SN 2021ybx,03:10:29.769,-11:43:48.58,0.054
91878,SN 2021ydu,02:28:40.207,-31:45:05.93,0.074
91879,SN 2021ydv,22:53:03.218,-36:47:09.16,0.09
91900,SN 2021yeq,16:10:01.676,-02:39:14.40,0.0448
92029,SN 2021yjp,18:14:04.803,+17:08:30.27,0.065
92030,SN 2021yjq,15:15:00.318,+17:24:02.63,0.0748
75151,SN 2021yk,09:07:36.620,-15:03:00.63,0.075345
92080,SN 2021ylo,23:46:05.195,-17:29:46.61,0.14
92089,SN 2021ylx,03:16:56.460,+31:23:11.26,0.056
92092,SN 2021yma,05:15:13.180,-27:50:32.42,0.08
92093,SN 2021ymb,00:20:51.156,-32:51:24.88,0.11
92097,SN 2021ymf,04:10:42.653,-36:07:49.71,0.09
92101,SN 2021ymj,17:11:54.181,+34:09:13.14,0.084
92181,SN 2021ypl,15:54:44.957,+53:08:46.98,0.068683
92227,SN 2021yrf,03:38:40.220,+38:01:17.72,0.016545
92241,SN 2021yrs,19:24:33.794,+62:54:03.38,0.090572
92249,SN 2021ysa,03:18:24.822,-41:41:12.31,0.0658
92286,SN 2021ytl,01:24:01.432,-15:16:55.15,0.055
92423,SN 2021yyn,05:01:17.390,-02:36:26.35,0.04
92425,SN 2021yyp,00:51:45.966,+39:38:30.25,0.1
92426,SN 2021yyq,06:10:50.640,-43:52:50.98,0.0452
92611,SN 2021zfs,21:32:29.830,+05:20:46.72,0.019623
92629,SN 2021zgb,18:03:43.570,+28:51:13.90,0.06
92633,SN 2021zgf,01:45:23.240,-42:42:00.86,0.054
92769,SN 2021zkl,01:24:46.348,-11:57:51.46,0.07
93092,SN 2021zwv,02:43:08.557,-09:48:13.25,0.095
93095,SN 2021zwy,23:09:03.469,-15:47:03.67,0.097
99192,SN 2022aaa,17:43:31.323,+36:19:08.29,0.047
119847,SN 2022aaaq,02:28:23.789,-20:54:24.48,0.086
99193,SN 2022aab,16:49:01.935,+36:11:32.77,0.032
119894,SN 2022aack,07:52:30.839,-52:17:14.69,0.044
119917,SN 2022aadh,02:06:31.764,-02:43:16.23,0.076
119919,SN 2022aadj,03:49:45.144,-42:47:18.05,0.073
120045,SN 2022aaif,18:38:09.508,+66:51:35.13,0.0496
120052,SN 2022aaim,22:04:04.948,+08:41:17.55,0.11
120062,SN 2022aaiw,06:10:11.171,-27:35:53.17,0.055
120065,SN 2022aaiz,05:01:07.726,+06:30:40.36,0.078
120125,SN 2022aalh,00:09:54.723,-74:49:05.76,0.057
120176,SN 2022aanf,04:09:09.625,+17:06:59.05,0.024
120183,SN 2022aanm,04:07:26.404,-22:17:44.12,0.089
120194,SN 2022aanx,05:35:05.231,-66:07:21.76,0.024
120195,SN 2022aany,22:24:20.736,+26:26:32.47,0.074
120203,SN 2022aaog,00:55:38.122,-07:00:02.83,0.05
120233,SN 2022aapj,22:40:18.795,-20:57:42.51,0.093
120234,SN 2022aapk,02:21:34.682,-11:52:37.24,0.09
120235,SN 2022aapl,02:34:40.568,-26:13:46.57,0.0575
99209,SN 2022aar,11:32:00.017,-49:19:50.02,0.058
99215,SN 2022aaw,07:35:56.572,-33:57:12.30,0.036
120444,SN 2022aaxm,09:32:26.829,+29:00:20.65,0.041
120448,SN 2022aaxq,23:40:49.673,-10:42:54.30,0.09
120449,SN 2022aaxr,22:38:55.948,+11:38:38.79,0.07
120456,SN 2022aaxy,08:30:48.427,-30:35:44.91,
120676,SN 2022abgg,02:23:00.880,-09:11:49.20,0.069
120724,SN 2022abic,02:59:09.290,-04:28:16.39,0.0146
120725,SN 2022abid,02:07:19.480,-25:26:26.52,0.01478
120732,SN 2022abik,21:12:15.543,+13:01:08.97,0.0276
120761,SN 2022abjn,04:43:05.622,-12:27:14.01,0.055
120762,SN 2022abjo,10:39:14.702,+19:01:53.89,0.0557
121081,SN 2022abvt,01:30:43.436,-31:30:51.92,0.0303
121172,SN 2022abzc,10:20:20.960,-40:23:43.12,0.01
121329,SN 2022acfa,09:16:57.010,+20:10:17.64,0.023
121387,SN 2022achg,10:54:22.851,+37:18:48.50,0.091
121402,SN 2022achv,05:22:32.630,-21:35:13.99,0.049
121440,SN 2022acjg,00:54:24.590,-15:36:15.77,0.0365820006
121475,SN 2022ackp,01:41:43.640,-14:38:00.67,0.05
121481,SN 2022ackv,03:34:50.280,-09:50:46.36,0.031882
121663,SN 2022acru,03:53:28.027,-10:47:44.82,0.06
121786,SN 2022acwj,09:14:24.341,-33:20:14.80,0.016
121788,SN 2022acwl,02:02:54.045,+31:36:50.60,0.072
121789,SN 2022acwm,07:01:28.214,+20:36:20.60,0.066
121795,SN 2022acws,05:06:53.525,-05:19:00.03,0.0725
121807,SN 2022acxe,22:18:48.261,-03:29:21.11,0.016575
121831,SN 2022acyc,03:02:41.778,-74:16:25.32,0.058
121837,SN 2022acyi,01:15:14.005,+06:49:17.38,0.03
121838,SN 2022acyj,07:44:36.425,-48:04:16.94,0.06
121849,SN 2022acyu,11:14:26.483,-07:15:55.47,0.047257043421268
121857,SN 2022aczc,12:40:04.025,+61:24:53.32,0.075968
121859,SN 2022acze,13:20:47.165,+08:01:56.49,0.08
121890,SN 2022adaj,00:21:54.524,-29:55:48.68,0.16
121921,SN 2022adbo,11:22:49.129,-24:54:30.42,0.09
122038,SN 2022adgb,05:44:05.659,-29:39:44.79,0.103
122044,SN 2022adgh,01:50:42.850,+08:02:50.94,0.073
122045,SN 2022adgi,04:51:20.441,-28:19:01.61,0.103
122322,SN 2022adqz,03:45:50.450,-19:18:21.20,0.0425
122341,SN 2022adrs,00:27:08.385,-24:53:51.22,0.06
122342,SN 2022adrt,02:21:48.410,-26:26:34.69,0.065
122411,SN 2022aduk,10:38:46.530,-17:33:42.95,0.038
122413,SN 2022adum,08:09:52.820,-15:58:33.96,0.08
122428,SN 2022advb,09:40:44.506,+05:10:20.57,0.115
122474,SN 2022adwv,10:06:18.530,-06:35:09.10,0.06
122475,SN 2022adww,10:15:33.284,+06:37:14.66,0.105
122495,SN 2022adxq,03:27:24.990,-17:37:50.48,0.06
122497,SN 2022adxs,10:07:52.402,+00:33:47.61,0.093
122502,SN 2022adxx,08:24:43.323,+00:52:21.62,0.088
122581,SN 2022aeay,01:02:12.186,-20:37:20.06,0.054751
122585,SN 2022aebc,05:35:30.740,-24:31:36.34,0.043
122590,SN 2022aebh,08:01:09.049,-15:39:25.32,0.11
122593,SN 2022aebk,05:24:32.596,-25:38:45.06,0.062
122598,SN 2022aebp,10:54:11.785,-11:13:03.01,0.12
122600,SN 2022aebr,08:52:59.706,-01:15:03.87,0.13
122603,SN 2022aebu,10:30:31.376,+14:20:18.81,0.061
122605,SN 2022aebw,08:38:46.704,+05:16:47.23,0.04
122606,SN 2022aebx,01:03:17.120,+14:02:03.66,0.040932
122607,SN 2022aeby,09:17:24.505,+14:15:02.84,0.1
122608,SN 2022aebz,07:59:29.199,-04:07:31.60,0.15
122617,SN 2022aech,01:16:24.730,-32:56:48.19,0.03
122624,SN 2022aecn,08:51:18.988,+17:02:32.40,0.052878
122626,SN 2022aecp,01:06:43.900,+06:27:28.15,0.04
122628,SN 2022aecr,09:42:41.337,+09:54:29.28,0.050881
122634,SN 2022aecx,02:56:52.304,+13:06:01.40,0.07
122639,SN 2022aedb,05:51:37.441,-26:07:23.68,0.1
122642,SN 2022aede,08:35:35.094,-16:35:28.37,0.11
122647,SN 2022aedh,05:34:19.041,-29:06:35.61,0.14
122651,SN 2022aedl,10:59:15.520,+05:11:31.96,0.033
122653,SN 2022aedn,10:43:26.640,+15:54:16.26,0.09
122669,SN 2022aeed,04:07:33.976,-31:28:18.96,0.07
122696,SN 2022aefd,08:16:56.412,-07:15:25.18,0.045375
122751,SN 2022aefs,13:04:30.360,-32:14:56.83,0.032
99330,SN 2022aff,09:22:14.189,-20:43:24.80,0.055
99331,SN 2022afg,08:51:46.021,-13:15:12.62,0.054722
99347,SN 2022afw,07:15:48.776,+44:52:50.38,0.056
99348,SN 2022afx,07:48:24.770,+50:40:28.04,0.089
99379,SN 2022ahb,05:58:16.200,-39:31:34.75,0.05
99383,SN 2022ahf,10:50:45.115,+25:11:39.88,0.054
99387,SN 2022ahj,08:31:45.633,+25:58:46.57,0.076
99408,SN 2022aie,01:53:09.680,+01:02:00.35,0.058515
99422,SN 2022ais,11:54:10.204,+00:08:16.91,0.054
99423,SN 2022ait,10:30:26.962,+07:10:21.16,0.03
99425,SN 2022aiv,11:15:39.862,+41:08:54.20,0.07977
99445,SN 2022ajp,14:06:51.297,+00:50:58.61,0.049
99451,SN 2022ajv,08:03:20.401,+04:56:49.54,0.081
99452,SN 2022ajw,09:24:06.770,+63:28:29.33,0.0489
99458,SN 2022akc,10:19:07.979,+05:41:28.75,0.074
99501,SN 2022als,16:42:06.010,-00:53:15.40,0.045
99502,SN 2022alt,15:07:11.317,+35:59:35.20,0.053
99540,SN 2022ane,10:54:42.363,-00:37:53.30,0.052
99541,SN 2022anf,13:06:32.086,+39:41:40.97,0.113
99552,SN 2022anq,12:26:24.082,+21:12:51.73,0.09
99556,SN 2022anu,12:29:21.330,+05:47:03.48,0.074
99566,SN 2022aoe,11:42:14.360,-13:52:09.01,0.0221
98495,SN 2022ap,00:18:39.860,-13:48:54.62,0.061069
99591,SN 2022apc,16:00:51.583,+28:06:23.73,0.035
99593,SN 2022ape,13:40:04.818,+14:25:17.40,0.043
99635,SN 2022aqu,13:51:13.976,+02:26:48.71,0.077
99639,SN 2022aqy,17:12:36.300,+40:37:12.00,0.061
99640,SN 2022aqz,12:27:40.500,+30:55:59.95,0.03
99645,SN 2022are,09:59:07.082,-18:11:02.88,0.087
98499,SN 2022at,10:26:21.479,+00:29:15.29,0.098
99703,SN 2022ati,14:13:38.208,+50:06:28.88,0.08
99706,SN 2022atl,14:02:02.240,+14:41:28.21,0.062
99707,SN 2022atm,15:33:35.430,+48:54:25.27,0.037
98500,SN 2022au,07:34:23.610,-08:21:08.32,0.086
98501,SN 2022av,04:14:24.469,-13:32:34.50,0.06
98502,SN 2022aw,23:48:50.824,-04:20:05.22,0.05
99868,SN 2022azq,02:10:14.795,+31:59:03.64,0.045
98440,SN 2022B,10:14:38.513,-00:49:32.14,0.049
98506,SN 2022ba,02:57:48.420,-14:53:07.80,0.036
99900,SN 2022baw,12:48:50.180,+37:14:51.76,0.04
99905,SN 2022bbb,13:02:45.580,+49:53:50.08,0.032726
99932,SN 2022bcc,14:47:59.390,+28:19:21.40,0.06
99956,SN 2022bda,04:38:33.341,-08:54:49.71,0.051
99960,SN 2022bde,01:15:20.626,+30:14:23.77,0.057
99989,SN 2022bea,17:49:56.591,+30:29:44.65,0.075
99992,SN 2022bed,16:03:58.954,+40:57:09.98,0.09
99994,SN 2022bef,10:53:14.562,+09:08:21.35,0.06
100097,SN 2022bic,08:39:08.941,+60:59:16.23,0.084
100101,SN 2022bif,17:59:17.165,+25:09:39.18,0.06
100104,SN 2022bii,11:03:23.133,+55:23:45.26,0.079
100105,SN 2022bij,08:29:46.960,+30:39:18.18,0.05
100130,SN 2022bji,14:24:49.540,+14:38:36.74,0.0692
100135,SN 2022bjn,13:21:13.008,+61:27:27.15,0.105
100136,SN 2022bjo,18:59:45.340,+49:46:08.15,0.084
100141,SN 2022bjt,12:15:47.581,+27:01:55.01,0.104
100159,SN 2022bkl,06:49:23.620,+33:50:20.81,0.066
100164,SN 2022bkq,03:06:52.094,+24:30:19.52,0.051
100170,SN 2022bkw,14:52:51.439,-12:30:04.69,0.061
100172,SN 2022bky,15:51:43.000,+34:02:42.79,0.0707
100173,SN 2022bkz,08:06:29.180,-14:00:11.52,0.02
100174,SN 2022bla,17:58:53.291,+40:26:51.56,0.1016
100201,SN 2022bma,15:07:23.370,+51:50:47.13,0.074735
100203,SN 2022bmc,14:29:05.564,+75:52:29.01,0.078
100205,SN 2022bme,04:41:43.320,-25:13:19.60,0.071
100234,SN 2022bng,15:47:12.812,-28:49:34.56,0.017
